  Frequency             V(V4:+,V4:-)          V(R2:1,V4:-)          V(R2:2,V3:-)         
  1.794733626832e+06  8.500000000000e+00  3.440852826947e+00  1.704741419413e-02  
  1.798870915128e+06  8.500000000000e+00  3.440852724953e+00  1.704256188186e-02  
  1.803017740859e+06  8.500000000000e+00  3.440852622496e+00  1.703772857994e-02  
  1.807174126010e+06  8.500000000000e+00  3.440852519577e+00  1.703291420324e-02  
  1.811340092619e+06  8.500000000000e+00  3.440852416192e+00  1.702811866690e-02  
  1.815515662773e+06  8.500000000000e+00  3.440852312342e+00  1.702334188634e-02  
  1.819700858609e+06  8.500000000000e+00  3.440852208024e+00  1.701858377727e-02  
  1.823895702319e+06  8.500000000000e+00  3.440852103236e+00  1.701384425567e-02  
  1.828100216142e+06  8.500000000000e+00  3.440851997977e+00  1.700912323781e-02  
  1.832314422371e+06  8.500000000000e+00  3.440851892245e+00  1.700442064023e-02  
  1.836538343348e+06  8.500000000000e+00  3.440851786039e+00  1.699973637974e-02  
  1.840772001468e+06  8.500000000000e+00  3.440851679357e+00  1.699507037343e-02  
  1.845015419179e+06  8.500000000000e+00  3.440851572198e+00  1.699042253869e-02  
  1.849268618977e+06  8.500000000000e+00  3.440851464559e+00  1.698579279314e-02  
  1.853531623414e+06  8.500000000000e+00  3.440851356440e+00  1.698118105470e-02  
  1.857804455091e+06  8.500000000000e+00  3.440851247838e+00  1.697658724158e-02  
  1.862087136662e+06  8.500000000000e+00  3.440851138753e+00  1.697201127223e-02  
  1.866379690834e+06  8.500000000000e+00  3.440851029181e+00  1.696745306538e-02  
  1.870682140365e+06  8.500000000000e+00  3.440850919122e+00  1.696291254005e-02  
  1.874994508067e+06  8.500000000000e+00  3.440850808574e+00  1.695838961551e-02  
  1.879316816803e+06  8.500000000000e+00  3.440850697536e+00  1.695388421131e-02  
  1.883649089489e+06  8.500000000000e+00  3.440850586005e+00  1.694939624727e-02  
  1.887991349096e+06  8.500000000000e+00  3.440850473980e+00  1.694492564346e-02  
  1.892343618644e+06  8.500000000000e+00  3.440850361460e+00  1.694047232025e-02  
  1.896705921211e+06  8.500000000000e+00  3.440850248442e+00  1.693603619824e-02  
  1.901078279923e+06  8.500000000000e+00  3.440850134925e+00  1.693161719834e-02  
  1.905460717963e+06  8.500000000000e+00  3.440850020907e+00  1.692721524167e-02  
  1.909853258566e+06  8.500000000000e+00  3.440849906388e+00  1.692283024967e-02  
  1.914255925020e+06  8.500000000000e+00  3.440849791364e+00  1.691846214401e-02  
  1.918668740670e+06  8.500000000000e+00  3.440849675834e+00  1.691411084664e-02  
  1.923091728910e+06  8.500000000000e+00  3.440849559796e+00  1.690977627975e-02  
  1.927524913190e+06  8.500000000000e+00  3.440849443250e+00  1.690545836581e-02  
  1.931968317016e+06  8.500000000000e+00  3.440849326193e+00  1.690115702756e-02  
  1.936421963946e+06  8.500000000000e+00  3.440849208622e+00  1.689687218799e-02  
  1.940885877592e+06  8.500000000000e+00  3.440849090538e+00  1.689260377033e-02  
  1.945360081622e+06  8.500000000000e+00  3.440848971938e+00  1.688835169809e-02  
  1.949844599757e+06  8.500000000000e+00  3.440848852819e+00  1.688411589506e-02  
  1.954339455775e+06  8.500000000000e+00  3.440848733182e+00  1.687989628523e-02  
  1.958844673505e+06  8.500000000000e+00  3.440848613022e+00  1.687569279290e-02  
  1.963360276835e+06  8.500000000000e+00  3.440848492340e+00  1.687150534261e-02  
  1.967886289706e+06  8.500000000000e+00  3.440848371133e+00  1.686733385913e-02  
  1.972422736114e+06  8.500000000000e+00  3.440848249400e+00  1.686317826753e-02  
  1.976969640111e+06  8.500000000000e+00  3.440848127138e+00  1.685903849309e-02  
  1.981527025804e+06  8.500000000000e+00  3.440848004347e+00  1.685491446138e-02  
  1.986094917357e+06  8.500000000000e+00  3.440847881023e+00  1.685080609819e-02  
  1.990673338987e+06  8.500000000000e+00  3.440847757166e+00  1.684671332959e-02  
  1.995262314968e+06  8.500000000000e+00  3.440847632773e+00  1.684263608188e-02  
  1.999861869632e+06  8.500000000000e+00  3.440847507844e+00  1.683857428163e-02  
  2.004472027364e+06  8.500000000000e+00  3.440847382375e+00  1.683452785565e-02  
  2.009092812608e+06  8.500000000000e+00  3.440847256366e+00  1.683049673098e-02  
  2.013724249862e+06  8.500000000000e+00  3.440847129814e+00  1.682648083494e-02  
  2.018366363681e+06  8.500000000000e+00  3.440847002718e+00  1.682248009509e-02  
  2.023019178678e+06  8.500000000000e+00  3.440846875075e+00  1.681849443922e-02  
  2.027682719521e+06  8.500000000000e+00  3.440846746885e+00  1.681452379538e-02  
  2.032357010936e+06  8.500000000000e+00  3.440846618145e+00  1.681056809186e-02  
  2.037042077705e+06  8.500000000000e+00  3.440846488854e+00  1.680662725720e-02  
  2.041737944669e+06  8.500000000000e+00  3.440846359009e+00  1.680270122019e-02  
  2.046444636724e+06  8.500000000000e+00  3.440846228609e+00  1.679878990985e-02  
  2.051162178825e+06  8.500000000000e+00  3.440846097652e+00  1.679489325544e-02  
  2.055890595983e+06  8.500000000000e+00  3.440845966137e+00  1.679101118647e-02  
  2.060629913269e+06  8.500000000000e+00  3.440845834060e+00  1.678714363271e-02  
  2.065380155810e+06  8.500000000000e+00  3.440845701421e+00  1.678329052413e-02  
  2.070141348790e+06  8.500000000000e+00  3.440845568218e+00  1.677945179098e-02  
  2.074913517454e+06  8.500000000000e+00  3.440845434448e+00  1.677562736371e-02  
  2.079696687103e+06  8.500000000000e+00  3.440845300111e+00  1.677181717305e-02  
  2.084490883097e+06  8.500000000000e+00  3.440845165203e+00  1.676802114993e-02  
  2.089296130853e+06  8.500000000000e+00  3.440845029724e+00  1.676423922555e-02  
  2.094112455850e+06  8.500000000000e+00  3.440844893671e+00  1.676047133133e-02  
  2.098939883623e+06  8.500000000000e+00  3.440844757043e+00  1.675671739891e-02  
  2.103778439766e+06  8.500000000000e+00  3.440844619837e+00  1.675297736020e-02  
  2.108628149933e+06  8.500000000000e+00  3.440844482052e+00  1.674925114732e-02  
  2.113489039836e+06  8.500000000000e+00  3.440844343686e+00  1.674553869263e-02  
  2.118361135248e+06  8.500000000000e+00  3.440844204737e+00  1.674183992872e-02  
  2.123244462000e+06  8.500000000000e+00  3.440844065203e+00  1.673815478843e-02  
  2.128139045982e+06  8.500000000000e+00  3.440843925082e+00  1.673448320479e-02  
  2.133044913146e+06  8.500000000000e+00  3.440843784373e+00  1.673082511112e-02  
  2.137962089502e+06  8.500000000000e+00  3.440843643073e+00  1.672718044092e-02  
  2.142890601119e+06  8.500000000000e+00  3.440843501180e+00  1.672354912794e-02  
  2.147830474130e+06  8.500000000000e+00  3.440843358693e+00  1.671993110615e-02  
  2.152781734724e+06  8.500000000000e+00  3.440843215610e+00  1.671632630978e-02  
  2.157744409152e+06  8.500000000000e+00  3.440843071929e+00  1.671273467324e-02  
  2.162718523726e+06  8.500000000000e+00  3.440842927647e+00  1.670915613120e-02  
  2.167704104819e+06  8.500000000000e+00  3.440842782764e+00  1.670559061855e-02  
  2.172701178863e+06  8.500000000000e+00  3.440842637276e+00  1.670203807040e-02  
  2.177709772352e+06  8.500000000000e+00  3.440842491183e+00  1.669849842208e-02  
  2.182729911842e+06  8.500000000000e+00  3.440842344482e+00  1.669497160916e-02  
  2.187761623949e+06  8.500000000000e+00  3.440842197171e+00  1.669145756742e-02  
  2.192804935350e+06  8.500000000000e+00  3.440842049248e+00  1.668795623287e-02  
  2.197859872784e+06  8.500000000000e+00  3.440841900712e+00  1.668446754174e-02  
  2.202926463053e+06  8.500000000000e+00  3.440841751560e+00  1.668099143048e-02  
  2.208004733018e+06  8.500000000000e+00  3.440841601790e+00  1.667752783578e-02  
  2.213094709605e+06  8.500000000000e+00  3.440841451401e+00  1.667407669451e-02  
  2.218196419799e+06  8.500000000000e+00  3.440841300391e+00  1.667063794380e-02  
  2.223309890651e+06  8.500000000000e+00  3.440841148757e+00  1.666721152097e-02  
  2.228435149270e+06  8.500000000000e+00  3.440840996498e+00  1.666379736358e-02  
  2.233572222830e+06  8.500000000000e+00  3.440840843611e+00  1.666039540940e-02  
  2.238721138568e+06  8.500000000000e+00  3.440840690096e+00  1.665700559641e-02  
  2.243881923782e+06  8.500000000000e+00  3.440840535949e+00  1.665362786281e-02  
  2.249054605835e+06  8.500000000000e+00  3.440840381168e+00  1.665026214702e-02  
  2.254239212152e+06  8.500000000000e+00  3.440840225753e+00  1.664690838768e-02  
  2.259435770220e+06  8.500000000000e+00  3.440840069700e+00  1.664356652363e-02  
  2.264644307592e+06  8.500000000000e+00  3.440839913008e+00  1.664023649394e-02  
  2.269864851883e+06  8.500000000000e+00  3.440839755675e+00  1.663691823788e-02  
  2.275097430771e+06  8.500000000000e+00  3.440839597699e+00  1.663361169493e-02  
  2.280342072000e+06  8.500000000000e+00  3.440839439078e+00  1.663031680480e-02  
  2.285598803375e+06  8.500000000000e+00  3.440839279809e+00  1.662703350740e-02  
  2.290867652767e+06  8.500000000000e+00  3.440839119891e+00  1.662376174285e-02  
  2.296148648112e+06  8.500000000000e+00  3.440838959323e+00  1.662050145148e-02  
  2.301441817408e+06  8.500000000000e+00  3.440838798101e+00  1.661725257383e-02  
  2.306747188719e+06  8.500000000000e+00  3.440838636224e+00  1.661401505066e-02  
  2.312064790175e+06  8.500000000000e+00  3.440838473689e+00  1.661078882292e-02  
  2.317394649968e+06  8.500000000000e+00  3.440838310496e+00  1.660757383177e-02  
  2.322736796356e+06  8.500000000000e+00  3.440838146641e+00  1.660437001860e-02  
  2.328091257664e+06  8.500000000000e+00  3.440837982123e+00  1.660117732497e-02  
  2.333458062280e+06  8.500000000000e+00  3.440837816940e+00  1.659799569268e-02  
  2.338837238659e+06  8.500000000000e+00  3.440837651089e+00  1.659482506372e-02  
  2.344228815319e+06  8.500000000000e+00  3.440837484570e+00  1.659166538028e-02  
  2.349632820848e+06  8.500000000000e+00  3.440837317379e+00  1.658851658475e-02  
  2.355049283895e+06  8.500000000000e+00  3.440837149514e+00  1.658537861975e-02  
  2.360478233180e+06  8.500000000000e+00  3.440836980975e+00  1.658225142808e-02  
  2.365919697485e+06  8.500000000000e+00  3.440836811757e+00  1.657913495274e-02  
  2.371373705661e+06  8.500000000000e+00  3.440836641861e+00  1.657602913695e-02  
  2.376840286624e+06  8.500000000000e+00  3.440836471283e+00  1.657293392410e-02  
  2.382319469358e+06  8.500000000000e+00  3.440836300021e+00  1.656984925782e-02  
  2.387811282912e+06  8.500000000000e+00  3.440836128074e+00  1.656677508192e-02  
  2.393315756405e+06  8.500000000000e+00  3.440835955439e+00  1.656371134039e-02  
  2.398832919019e+06  8.500000000000e+00  3.440835782114e+00  1.656065797745e-02  
  2.404362800006e+06  8.500000000000e+00  3.440835608098e+00  1.655761493751e-02  
  2.409905428686e+06  8.500000000000e+00  3.440835433388e+00  1.655458216516e-02  
  2.415460834444e+06  8.500000000000e+00  3.440835257982e+00  1.655155960521e-02  
  2.421029046735e+06  8.500000000000e+00  3.440835081878e+00  1.654854720266e-02  
  2.426610095082e+06  8.500000000000e+00  3.440834905074e+00  1.654554490268e-02  
  2.432204009073e+06  8.500000000000e+00  3.440834727569e+00  1.654255265068e-02  
  2.437810818368e+06  8.500000000000e+00  3.440834549359e+00  1.653957039223e-02  
  2.443430552693e+06  8.500000000000e+00  3.440834370443e+00  1.653659807311e-02  
  2.449063241844e+06  8.500000000000e+00  3.440834190818e+00  1.653363563928e-02  
  2.454708915684e+06  8.500000000000e+00  3.440834010484e+00  1.653068303691e-02  
  2.460367604147e+06  8.500000000000e+00  3.440833829437e+00  1.652774021235e-02  
  2.466039337234e+06  8.500000000000e+00  3.440833647676e+00  1.652480711214e-02  
  2.471724145015e+06  8.500000000000e+00  3.440833465198e+00  1.652188368303e-02  
  2.477422057632e+06  8.500000000000e+00  3.440833282002e+00  1.651896987193e-02  
  2.483133105295e+06  8.500000000000e+00  3.440833098085e+00  1.651606562597e-02  
  2.488857318282e+06  8.500000000000e+00  3.440832913445e+00  1.651317089245e-02  
  2.494594726942e+06  8.500000000000e+00  3.440832728081e+00  1.651028561887e-02  
  2.500345361696e+06  8.500000000000e+00  3.440832541990e+00  1.650740975290e-02  
  2.506109253031e+06  8.500000000000e+00  3.440832355169e+00  1.650454324243e-02  
  2.511886431509e+06  8.500000000000e+00  3.440832167618e+00  1.650168603550e-02  
  2.517676927758e+06  8.500000000000e+00  3.440831979334e+00  1.649883808037e-02  
  2.523480772480e+06  8.500000000000e+00  3.440831790314e+00  1.649599932546e-02  
  2.529297996445e+06  8.500000000000e+00  3.440831600557e+00  1.649316971940e-02  
  2.535128630497e+06  8.500000000000e+00  3.440831410061e+00  1.649034921098e-02  
  2.540972705548e+06  8.500000000000e+00  3.440831218823e+00  1.648753774919e-02  
  2.546830252584e+06  8.500000000000e+00  3.440831026842e+00  1.648473528320e-02  
  2.552701302660e+06  8.500000000000e+00  3.440830834115e+00  1.648194176237e-02  
  2.558585886905e+06  8.500000000000e+00  3.440830640641e+00  1.647915713623e-02  
  2.564484036517e+06  8.500000000000e+00  3.440830446416e+00  1.647638135449e-02  
  2.570395782768e+06  8.500000000000e+00  3.440830251440e+00  1.647361436708e-02  
  2.576321157002e+06  8.500000000000e+00  3.440830055710e+00  1.647085612405e-02  
  2.582260190634e+06  8.500000000000e+00  3.440829859223e+00  1.646810657569e-02  
  2.588212915152e+06  8.500000000000e+00  3.440829661979e+00  1.646536567243e-02  
  2.594179362118e+06  8.500000000000e+00  3.440829463974e+00  1.646263336489e-02  
  2.600159563164e+06  8.500000000000e+00  3.440829265207e+00  1.645990960389e-02  
  2.606153549998e+06  8.500000000000e+00  3.440829065675e+00  1.645719434039e-02  
  2.612161354398e+06  8.500000000000e+00  3.440828865377e+00  1.645448752557e-02  
  2.618183008218e+06  8.500000000000e+00  3.440828664310e+00  1.645178911076e-02  
  2.624218543384e+06  8.500000000000e+00  3.440828462473e+00  1.644909904748e-02  
  2.630267991894e+06  8.500000000000e+00  3.440828259863e+00  1.644641728741e-02  
  2.636331385824e+06  8.500000000000e+00  3.440828056478e+00  1.644374378243e-02  
  2.642408757321e+06  8.500000000000e+00  3.440827852315e+00  1.644107848458e-02  
  2.648500138606e+06  8.500000000000e+00  3.440827647374e+00  1.643842134608e-02  
  2.654605561975e+06  8.500000000000e+00  3.440827441652e+00  1.643577231933e-02  
  2.660725059798e+06  8.500000000000e+00  3.440827235146e+00  1.643313135689e-02  
  2.666858664521e+06  8.500000000000e+00  3.440827027855e+00  1.643049841151e-02  
  2.673006408662e+06  8.500000000000e+00  3.440826819776e+00  1.642787343611e-02  
  2.679168324818e+06  8.500000000000e+00  3.440826610908e+00  1.642525638377e-02  
  2.685344445658e+06  8.500000000000e+00  3.440826401248e+00  1.642264720776e-02  
  2.691534803926e+06  8.500000000000e+00  3.440826190795e+00  1.642004586150e-02  
  2.697739432444e+06  8.500000000000e+00  3.440825979546e+00  1.641745229862e-02  
  2.703958364108e+06  8.500000000000e+00  3.440825767498e+00  1.641486647287e-02  
  2.710191631890e+06  8.500000000000e+00  3.440825554651e+00  1.641228833822e-02  
  2.716439268838e+06  8.500000000000e+00  3.440825341002e+00  1.640971784877e-02  
  2.722701308077e+06  8.500000000000e+00  3.440825126549e+00  1.640715495881e-02  
  2.728977782807e+06  8.500000000000e+00  3.440824911289e+00  1.640459962281e-02  
  2.735268726306e+06  8.500000000000e+00  3.440824695221e+00  1.640205179538e-02  
  2.741574171927e+06  8.500000000000e+00  3.440824478342e+00  1.639951143133e-02  
  2.747894153101e+06  8.500000000000e+00  3.440824260652e+00  1.639697848560e-02  
  2.754228703337e+06  8.500000000000e+00  3.440824042146e+00  1.639445291333e-02  
  2.760577856219e+06  8.500000000000e+00  3.440823822824e+00  1.639193466982e-02  
  2.766941645411e+06  8.500000000000e+00  3.440823602683e+00  1.638942371053e-02  
  2.773320104651e+06  8.500000000000e+00  3.440823381722e+00  1.638691999108e-02  
  2.779713267758e+06  8.500000000000e+00  3.440823159937e+00  1.638442346727e-02  
  2.786121168629e+06  8.500000000000e+00  3.440822937328e+00  1.638193409506e-02  
  2.792543841236e+06  8.500000000000e+00  3.440822713891e+00  1.637945183058e-02  
  2.798981319633e+06  8.500000000000e+00  3.440822489626e+00  1.637697663011e-02  
  2.805433637951e+06  8.500000000000e+00  3.440822264529e+00  1.637450845011e-02  
  2.811900830398e+06  8.500000000000e+00  3.440822038599e+00  1.637204724719e-02  
  2.818382931263e+06  8.500000000000e+00  3.440821811834e+00  1.636959297813e-02  
  2.824879974915e+06  8.500000000000e+00  3.440821584232e+00  1.636714559987e-02  
  2.831391995798e+06  8.500000000000e+00  3.440821355790e+00  1.636470506952e-02  
  2.837919028441e+06  8.500000000000e+00  3.440821126507e+00  1.636227134435e-02  
  2.844461107447e+06  8.500000000000e+00  3.440820896380e+00  1.635984438178e-02  
  2.851018267503e+06  8.500000000000e+00  3.440820665408e+00  1.635742413940e-02  
  2.857590543374e+06  8.500000000000e+00  3.440820433588e+00  1.635501057497e-02  
  2.864177969906e+06  8.500000000000e+00  3.440820200918e+00  1.635260364639e-02  
  2.870780582024e+06  8.500000000000e+00  3.440819967397e+00  1.635020331172e-02  
  2.877398414735e+06  8.500000000000e+00  3.440819733022e+00  1.634780952921e-02  
  2.884031503126e+06  8.500000000000e+00  3.440819497792e+00  1.634542225724e-02  
  2.890679882364e+06  8.500000000000e+00  3.440819261703e+00  1.634304145436e-02  
  2.897343587700e+06  8.500000000000e+00  3.440819024755e+00  1.634066707927e-02  
  2.904022654463e+06  8.500000000000e+00  3.440818786945e+00  1.633829909083e-02  
  2.910717118066e+06  8.500000000000e+00  3.440818548271e+00  1.633593744808e-02  
  2.917427014000e+06  8.500000000000e+00  3.440818308732e+00  1.633358211018e-02  
  2.924152377842e+06  8.500000000000e+00  3.440818068324e+00  1.633123303647e-02  
  2.930893245249e+06  8.500000000000e+00  3.440817827047e+00  1.632889018644e-02  
  2.937649651961e+06  8.500000000000e+00  3.440817584897e+00  1.632655351975e-02  
  2.944421633798e+06  8.500000000000e+00  3.440817341874e+00  1.632422299619e-02  
  2.951209226665e+06  8.500000000000e+00  3.440817097975e+00  1.632189857572e-02  
  2.958012466551e+06  8.500000000000e+00  3.440816853197e+00  1.631958021846e-02  
  2.964831389523e+06  8.500000000000e+00  3.440816607540e+00  1.631726788467e-02  
  2.971666031737e+06  8.500000000000e+00  3.440816361001e+00  1.631496153478e-02  
  2.978516429428e+06  8.500000000000e+00  3.440816113579e+00  1.631266112937e-02  
  2.985382618917e+06  8.500000000000e+00  3.440815865270e+00  1.631036662917e-02  
  2.992264636607e+06  8.500000000000e+00  3.440815616073e+00  1.630807799505e-02  
  2.999162518987e+06  8.500000000000e+00  3.440815365987e+00  1.630579518806e-02  
  3.006076302627e+06  8.500000000000e+00  3.440815115009e+00  1.630351816938e-02  
  3.013006024185e+06  8.500000000000e+00  3.440814863137e+00  1.630124690036e-02  
  3.019951720401e+06  8.500000000000e+00  3.440814610369e+00  1.629898134249e-02  
  3.026913428100e+06  8.500000000000e+00  3.440814356704e+00  1.629672145741e-02  
  3.033891184193e+06  8.500000000000e+00  3.440814102139e+00  1.629446720692e-02  
  3.040885025675e+06  8.500000000000e+00  3.440813846673e+00  1.629221855296e-02  
  3.047894989627e+06  8.500000000000e+00  3.440813590303e+00  1.628997545764e-02  
  3.054921113214e+06  8.500000000000e+00  3.440813333028e+00  1.628773788320e-02  
  3.061963433690e+06  8.500000000000e+00  3.440813074845e+00  1.628550579204e-02  
  3.069021988390e+06  8.500000000000e+00  3.440812815753e+00  1.628327914670e-02  
  3.076096814740e+06  8.500000000000e+00  3.440812555750e+00  1.628105790989e-02  
  3.083187950248e+06  8.500000000000e+00  3.440812294834e+00  1.627884204444e-02  
  3.090295432513e+06  8.500000000000e+00  3.440812033003e+00  1.627663151335e-02  
  3.097419299216e+06  8.500000000000e+00  3.440811770254e+00  1.627442627976e-02  
  3.104559588127e+06  8.500000000000e+00  3.440811506588e+00  1.627222630697e-02  
  3.111716337105e+06  8.500000000000e+00  3.440811242000e+00  1.627003155841e-02  
  3.118889584093e+06  8.500000000000e+00  3.440810976490e+00  1.626784199767e-02  
  3.126079367123e+06  8.500000000000e+00  3.440810710055e+00  1.626565758847e-02  
  3.133285724315e+06  8.500000000000e+00  3.440810442694e+00  1.626347829471e-02  
  3.140508693875e+06  8.500000000000e+00  3.440810174405e+00  1.626130408040e-02  
  3.147748314100e+06  8.500000000000e+00  3.440809905186e+00  1.625913490971e-02  
  3.155004623374e+06  8.500000000000e+00  3.440809635035e+00  1.625697074698e-02  
  3.162277660167e+06  8.500000000000e+00  3.440809363950e+00  1.625481155665e-02  
  3.169567463042e+06  8.500000000000e+00  3.440809091929e+00  1.625265730335e-02  
  3.176874070649e+06  8.500000000000e+00  3.440808818972e+00  1.625050795181e-02  
  3.184197521725e+06  8.500000000000e+00  3.440808545074e+00  1.624836346696e-02  
  3.191537855100e+06  8.500000000000e+00  3.440808270236e+00  1.624622381382e-02  
  3.198895109690e+06  8.500000000000e+00  3.440807994455e+00  1.624408895758e-02  
  3.206269324504e+06  8.500000000000e+00  3.440807717730e+00  1.624195886359e-02  
  3.213660538639e+06  8.500000000000e+00  3.440807440058e+00  1.623983349732e-02  
  3.221068791282e+06  8.500000000000e+00  3.440807161438e+00  1.623771282438e-02  
  3.228494121712e+06  8.500000000000e+00  3.440806881867e+00  1.623559681054e-02  
  3.235936569295e+06  8.500000000000e+00  3.440806601345e+00  1.623348542170e-02  
  3.243396173492e+06  8.500000000000e+00  3.440806319870e+00  1.623137862392e-02  
  3.250872973853e+06  8.500000000000e+00  3.440806037439e+00  1.622927638339e-02  
  3.258367010019e+06  8.500000000000e+00  3.440805754051e+00  1.622717866644e-02  
  3.265878321722e+06  8.500000000000e+00  3.440805469704e+00  1.622508543954e-02  
  3.273406948787e+06  8.500000000000e+00  3.440805184397e+00  1.622299666932e-02  
  3.280952931130e+06  8.500000000000e+00  3.440804898127e+00  1.622091232254e-02  
  3.288516308759e+06  8.500000000000e+00  3.440804610894e+00  1.621883236609e-02  
  3.296097121773e+06  8.500000000000e+00  3.440804322695e+00  1.621675676702e-02  
  3.303695410367e+06  8.500000000000e+00  3.440804033528e+00  1.621468549251e-02  
  3.311311214825e+06  8.500000000000e+00  3.440803743393e+00  1.621261850988e-02  
  3.318944575525e+06  8.500000000000e+00  3.440803452287e+00  1.621055578659e-02  
  3.326595532939e+06  8.500000000000e+00  3.440803160208e+00  1.620849729026e-02  
  3.334264127631e+06  8.500000000000e+00  3.440802867155e+00  1.620644298863e-02  
  3.341950400260e+06  8.500000000000e+00  3.440802573127e+00  1.620439284957e-02  
  3.349654391577e+06  8.500000000000e+00  3.440802278121e+00  1.620234684111e-02  
  3.357376142428e+06  8.500000000000e+00  3.440801982137e+00  1.620030493142e-02  
  3.365115693754e+06  8.500000000000e+00  3.440801685171e+00  1.619826708879e-02  
  3.372873086588e+06  8.500000000000e+00  3.440801387224e+00  1.619623328167e-02  
  3.380648362059e+06  8.500000000000e+00  3.440801088293e+00  1.619420347864e-02  
  3.388441561391e+06  8.500000000000e+00  3.440800788376e+00  1.619217764841e-02  
  3.396252725903e+06  8.500000000000e+00  3.440800487472e+00  1.619015575984e-02  
  3.404081897009e+06  8.500000000000e+00  3.440800185580e+00  1.618813778192e-02  
  3.411929116218e+06  8.500000000000e+00  3.440799882698e+00  1.618612368378e-02  
  3.419794425136e+06  8.500000000000e+00  3.440799578824e+00  1.618411343470e-02  
  3.427677865463e+06  8.500000000000e+00  3.440799273957e+00  1.618210700409e-02  
  3.435579478998e+06  8.500000000000e+00  3.440798968095e+00  1.618010436147e-02  
  3.443499307632e+06  8.500000000000e+00  3.440798661237e+00  1.617810547655e-02  
  3.451437393357e+06  8.500000000000e+00  3.440798353381e+00  1.617611031913e-02  
  3.459393778260e+06  8.500000000000e+00  3.440798044526e+00  1.617411885917e-02  
  3.467368504524e+06  8.500000000000e+00  3.440797734670e+00  1.617213106676e-02  
  3.475361614431e+06  8.500000000000e+00  3.440797423812e+00  1.617014691213e-02  
  3.483373150359e+06  8.500000000000e+00  3.440797111950e+00  1.616816636565e-02  
  3.491403154785e+06  8.500000000000e+00  3.440796799084e+00  1.616618939781e-02  
  3.499451670282e+06  8.500000000000e+00  3.440796485210e+00  1.616421597926e-02  
  3.507518739524e+06  8.500000000000e+00  3.440796170329e+00  1.616224608075e-02  
  3.515604405282e+06  8.500000000000e+00  3.440795854438e+00  1.616027967321e-02  
  3.523708710424e+06  8.500000000000e+00  3.440795537537e+00  1.615831672767e-02  
  3.531831697918e+06  8.500000000000e+00  3.440795219623e+00  1.615635721531e-02  
  3.539973410833e+06  8.500000000000e+00  3.440794900696e+00  1.615440110744e-02  
  3.548133892335e+06  8.500000000000e+00  3.440794580753e+00  1.615244837552e-02  
  3.556313185689e+06  8.500000000000e+00  3.440794259795e+00  1.615049899112e-02  
  3.564511334261e+06  8.500000000000e+00  3.440793937819e+00  1.614855292596e-02  
  3.572728381518e+06  8.500000000000e+00  3.440793614823e+00  1.614661015189e-02  
  3.580964371025e+06  8.500000000000e+00  3.440793290808e+00  1.614467064091e-02  
  3.589219346449e+06  8.500000000000e+00  3.440792965771e+00  1.614273436512e-02  
  3.597493351556e+06  8.500000000000e+00  3.440792639711e+00  1.614080129678e-02  
  3.605786430215e+06  8.500000000000e+00  3.440792312628e+00  1.613887140829e-02  
  3.614098626395e+06  8.500000000000e+00  3.440791984518e+00  1.613694467215e-02  
  3.622429984166e+06  8.500000000000e+00  3.440791655382e+00  1.613502106104e-02  
  3.630780547700e+06  8.500000000000e+00  3.440791325218e+00  1.613310054772e-02  
  3.639150361271e+06  8.500000000000e+00  3.440790994026e+00  1.613118310514e-02  
  3.647539469255e+06  8.500000000000e+00  3.440790661802e+00  1.612926870634e-02  
  3.655947916130e+06  8.500000000000e+00  3.440790328548e+00  1.612735732451e-02  
  3.664375746477e+06  8.500000000000e+00  3.440789994260e+00  1.612544893296e-02  
  3.672823004980e+06  8.500000000000e+00  3.440789658939e+00  1.612354350517e-02  
  3.681289736424e+06  8.500000000000e+00  3.440789322583e+00  1.612164101470e-02  
  3.689775985700e+06  8.500000000000e+00  3.440788985191e+00  1.611974143528e-02  
  3.698281797801e+06  8.500000000000e+00  3.440788646762e+00  1.611784474077e-02  
  3.706807217824e+06  8.500000000000e+00  3.440788307294e+00  1.611595090513e-02  
  3.715352290970e+06  8.500000000000e+00  3.440787966787e+00  1.611405990250e-02  
  3.723917062544e+06  8.500000000000e+00  3.440787625239e+00  1.611217170711e-02  
  3.732501577956e+06  8.500000000000e+00  3.440787282650e+00  1.611028629335e-02  
  3.741105882719e+06  8.500000000000e+00  3.440786939018e+00  1.610840363573e-02  
  3.749730022454e+06  8.500000000000e+00  3.440786594343e+00  1.610652370889e-02  
  3.758374042883e+06  8.500000000000e+00  3.440786248623e+00  1.610464648760e-02  
  3.767037989838e+06  8.500000000000e+00  3.440785901857e+00  1.610277194678e-02  
  3.775721909253e+06  8.500000000000e+00  3.440785554045e+00  1.610090006145e-02  
  3.784425847170e+06  8.500000000000e+00  3.440785205185e+00  1.609903080680e-02  
  3.793149849735e+06  8.500000000000e+00  3.440784855277e+00  1.609716415811e-02  
  3.801893963204e+06  8.500000000000e+00  3.440784504319e+00  1.609530009082e-02  
  3.810658233936e+06  8.500000000000e+00  3.440784152311e+00  1.609343858050e-02  
  3.819442708399e+06  8.500000000000e+00  3.440783799251e+00  1.609157960283e-02  
  3.828247433167e+06  8.500000000000e+00  3.440783445140e+00  1.608972313364e-02  
  3.837072454921e+06  8.500000000000e+00  3.440783089975e+00  1.608786914888e-02  
  3.845917820452e+06  8.500000000000e+00  3.440782733757e+00  1.608601762464e-02  
